menu_id,restaurant_id,food_id,cuisine,price,stock_quantity
17448,442180,2506,"Indian,Bengali",35.00,7
17449,442180,1649,"Indian,Bengali",15.00,48
17450,442180,17450,"Indian,Bengali",190.00,5
17451,442180,17342,"Indian,Bengali",90.00,34
17452,442180,17341,"Indian,Bengali",80.00,30
17453,442180,2056,"Indian,Bengali",120.00,9
17454,442180,910,"Indian,Bengali",130.00,50
17455,129551,8159,"Indian,Chinese",425.00,41
17456,129551,17456,"Indian,Chinese",425.00,16
17457,129551,4171,"Indian,Chinese",450.00,26
17458,129551,17458,"Indian,Chinese",375.00,20
17459,129551,2615,"Indian,Chinese",650.00,36
17460,129551,16636,"Indian,Chinese",500.00,50
17461,129551,8578,"Indian,Chinese",375.00,34
17462,129551,539,"Indian,Chinese",400.00,21
17463,129551,17463,"Indian,Chinese",175.00,49
17464,129551,17464,"Indian,Chinese",725.00,39
17465,129551,17465,"Indian,Chinese",475.00,19
17466,129551,8474,"Indian,Chinese",725.00,50
17467,129551,17467,"Indian,Chinese",350.00,16
17468,129551,3789,"Indian,Chinese",300.00,5
17469,129551,3568,"Indian,Chinese",250.00,8
17470,129551,17470,"Indian,Chinese",250.00,19
17471,129551,30,"Indian,Chinese",300.00,19
17472,129551,3787,"Indian,Chinese",250.00,38
17473,129551,15105,"Indian,Chinese",200.00,29
17474,129551,11794,"Indian,Chinese",375.00,12
17475,129551,17475,"Indian,Chinese",300.00,24
17476,129551,17476,"Indian,Chinese",250.00,42
17477,129551,2625,"Indian,Chinese",750.00,23
17478,129551,11933,"Indian,Chinese",700.00,45
17479,129551,5537,"Indian,Chinese",200.00,44
17480,129551,15243,"Indian,Chinese",325.00,39
17481,129551,799,"Indian,Chinese",300.00,39
17482,129551,796,"Indian,Chinese",300.00,48
17483,129551,2506,"Indian,Chinese",70.00,34
17484,129551,6565,"Indian,Chinese",90.00,43
17485,129551,17485,"Indian,Chinese",175.00,16
17486,129551,17486,"Indian,Chinese",425.00,49
17487,129551,8159,"Indian,Chinese",425.00,29
17488,129551,17488,"Indian,Chinese",425.00,7
17489,129551,17456,"Indian,Chinese",425.00,46
17490,129551,4171,"Indian,Chinese",450.00,22
17491,129551,10582,"Indian,Chinese",825.00,22
17492,129551,17492,"Indian,Chinese",500.00,9
17493,129551,17493,"Indian,Chinese",725.00,43
17494,129551,11914,"Indian,Chinese",725.00,42
17495,129551,17495,"Indian,Chinese",725.00,6
17496,129551,17496,"Indian,Chinese",375.00,40
17497,129551,17458,"Indian,Chinese",375.00,41
17498,129551,17498,"Indian,Chinese",375.00,38
17499,129551,17499,"Indian,Chinese",375.00,48
17500,129551,17500,"Indian,Chinese",575.00,28
17501,129551,17501,"Indian,Chinese",725.00,19
17502,129551,17502,"Indian,Chinese",725.00,9
17503,129551,5676,"Indian,Chinese",375.00,16
17504,129551,6794,"Indian,Chinese",325.00,46
17505,129551,17505,"Indian,Chinese",325.00,6
17506,129551,2615,"Indian,Chinese",650.00,28
17507,129551,17507,"Indian,Chinese",500.00,20
17508,129551,16636,"Indian,Chinese",500.00,27
17509,129551,17509,"Indian,Chinese",800.00,27
17510,129551,17510,"Indian,Chinese",325.00,40
17511,129551,17511,"Indian,Chinese",375.00,8
17512,129551,17512,"Indian,Chinese",375.00,17
17513,129551,8578,"Indian,Chinese",375.00,16
17514,129551,539,"Indian,Chinese",400.00,5
17515,129551,17515,"Indian,Chinese",400.00,35
17516,129551,17516,"Indian,Chinese",350.00,43
17517,129551,17517,"Indian,Chinese",175.00,49
17518,129551,17518,"Indian,Chinese",150.00,34
17519,129551,17519,"Indian,Chinese",175.00,13
17520,129551,17520,"Indian,Chinese",150.00,36
17521,129551,17521,"Indian,Chinese",175.00,6
17522,129551,17522,"Indian,Chinese",150.00,48
17523,129551,17523,"Indian,Chinese",200.00,16
17524,129551,11866,"Indian,Chinese",175.00,42
17525,129551,17525,"Indian,Chinese",150.00,40
17526,129551,17526,"Indian,Chinese",250.00,47
17527,129551,17527,"Indian,Chinese",275.00,39
17528,129551,17463,"Indian,Chinese",175.00,6
17529,129551,17529,"Indian,Chinese",475.00,26
17530,129551,17530,"Indian,Chinese",725.00,28
17531,129551,17464,"Indian,Chinese",725.00,16
17532,129551,17532,"Indian,Chinese",350.00,47
17533,129551,17533,"Indian,Chinese",475.00,43
17534,129551,17465,"Indian,Chinese",475.00,16
17535,129551,17535,"Indian,Chinese",325.00,16
17536,129551,11836,"Indian,Chinese",375.00,8
17537,129551,17537,"Indian,Chinese",300.00,40
17538,129551,17538,"Indian,Chinese",600.00,31
17539,129551,17539,"Indian,Chinese",500.00,9
17540,129551,17540,"Indian,Chinese",325.00,33
17541,129551,11853,"Indian,Chinese",425.00,35
17542,129551,15501,"Indian,Chinese",500.00,18
17543,129551,11899,"Indian,Chinese",500.00,47
17544,129551,17544,"Indian,Chinese",500.00,22
17545,129551,17545,"Indian,Chinese",575.00,20
17546,129551,17546,"Indian,Chinese",575.00,14
17547,129551,17547,"Indian,Chinese",575.00,49
17548,129551,8474,"Indian,Chinese",725.00,17
17549,129551,17549,"Indian,Chinese",775.00,22
17550,129551,17550,"Indian,Chinese",775.00,10
17551,129551,17551,"Indian,Chinese",775.00,5
17552,129551,17552,"Indian,Chinese",400.00,9
17553,129551,17553,"Indian,Chinese",375.00,19
17554,129551,17554,"Indian,Chinese",425.00,29
17555,129551,11892,"Indian,Chinese",375.00,34
17556,129551,11889,"Indian,Chinese",425.00,7
17557,129551,17557,"Indian,Chinese",375.00,14
17558,129551,17558,"Indian,Chinese",375.00,32
17559,129551,17559,"Indian,Chinese",375.00,26
17560,129551,17560,"Indian,Chinese",325.00,30
17561,129551,17561,"Indian,Chinese",325.00,8
17562,129551,17562,"Indian,Chinese",325.00,36
17563,129551,17467,"Indian,Chinese",350.00,20
17564,129551,3789,"Indian,Chinese",300.00,12
17565,129551,3568,"Indian,Chinese",250.00,48
17566,129551,17470,"Indian,Chinese",250.00,32
17567,129551,30,"Indian,Chinese",300.00,29
17568,129551,3787,"Indian,Chinese",250.00,26
17569,129551,15105,"Indian,Chinese",200.00,17
17570,129551,8516,"Indian,Chinese",350.00,5
17571,129551,17571,"Indian,Chinese",300.00,32
17572,129551,11794,"Indian,Chinese",375.00,6
17573,129551,17573,"Indian,Chinese",300.00,40
17574,129551,17475,"Indian,Chinese",300.00,10
17575,129551,17476,"Indian,Chinese",250.00,31
17576,129551,2625,"Indian,Chinese",750.00,17
17577,129551,17577,"Indian,Chinese",600.00,43
17578,129551,11933,"Indian,Chinese",700.00,26
17579,129551,5537,"Indian,Chinese",200.00,21
17580,129551,15243,"Indian,Chinese",325.00,31
17581,129551,17581,"Indian,Chinese",325.00,26
17582,129551,17582,"Indian,Chinese",500.00,44
17583,129551,799,"Indian,Chinese",300.00,13
17584,129551,17584,"Indian,Chinese",300.00,6
17585,129551,796,"Indian,Chinese",300.00,23
17586,129551,2506,"Indian,Chinese",70.00,33
17587,129551,1230,"Indian,Chinese",70.00,48
17588,129551,4367,"Indian,Chinese",90.00,39
17589,129551,2755,"Indian,Chinese",90.00,42
17590,129551,17590,"Indian,Chinese",90.00,14
17591,129551,6565,"Indian,Chinese",90.00,22
17592,129551,1684,"Indian,Chinese",90.00,31
17593,129551,11171,"Indian,Chinese",90.00,7
17594,129551,17485,"Indian,Chinese",175.00,9
17595,129551,17595,"Indian,Chinese",275.00,37
17596,129551,17596,"Indian,Chinese",275.00,37
17597,129551,17597,"Indian,Chinese",275.00,34
17598,129551,17598,"Indian,Chinese",300.00,10
17599,129551,17599,"Indian,Chinese",325.00,33
17600,577891,17600,"Bakery,Burgers",490.00,31
17601,577891,16221,"Bakery,Burgers",510.00,18
17602,577891,17602,"Bakery,Burgers",510.00,44
17603,577891,17603,"Bakery,Burgers",620.00,17
17604,577891,17604,"Bakery,Burgers",490.00,6
17605,577891,16222,"Bakery,Burgers",560.00,8
17606,577891,17606,"Bakery,Burgers",450.00,35
17607,577891,17607,"Bakery,Burgers",570.00,21
17608,577891,17608,"Bakery,Burgers",520.00,46
17609,577891,17609,"Bakery,Burgers",490.00,19
17610,577891,17610,"Bakery,Burgers",560.00,17
17611,577891,17611,"Bakery,Burgers",520.00,26
17612,577891,17612,"Bakery,Burgers",550.00,24
17613,577891,17613,"Bakery,Burgers",520.00,24
17614,577891,17614,"Bakery,Burgers",670.00,11
17615,577891,17615,"Bakery,Burgers",770.00,23
17616,577891,16238,"Bakery,Burgers",510.00,34
17617,577891,17617,"Bakery,Burgers",490.00,36
17618,577891,17618,"Bakery,Burgers",460.00,18
17619,577891,17619,"Bakery,Burgers",490.00,46
17620,577891,10220,"Bakery,Burgers",490.00,19
17621,577891,17621,"Bakery,Burgers",670.00,19
17622,577891,17622,"Bakery,Burgers",670.00,50
17623,577891,17623,"Bakery,Burgers",620.00,33
17624,577891,17624,"Bakery,Burgers",560.00,24
17625,577891,17625,"Bakery,Burgers",560.00,47
17626,577891,10283,"Bakery,Burgers",490.00,31
17627,577891,16237,"Bakery,Burgers",570.00,30
17628,577891,10219,"Bakery,Burgers",570.00,28
17629,577891,3597,"Bakery,Burgers",570.00,21
17630,577891,17630,"Bakery,Burgers",680.00,7
17631,577891,10286,"Bakery,Burgers",450.00,45
17632,577891,10289,"Bakery,Burgers",400.00,50
17633,577891,17633,"Bakery,Burgers",510.00,42
17634,577891,17634,"Bakery,Burgers",510.00,19
17635,577891,17635,"Bakery,Burgers",650.00,14
17636,577891,17636,"Bakery,Burgers",720.00,28
17637,577891,16236,"Bakery,Burgers",85.00,6
17638,577891,10247,"Bakery,Burgers",85.00,15
17639,577891,17639,"Bakery,Burgers",80.00,46
17640,577891,17640,"Bakery,Burgers",75.00,34
17641,577891,10246,"Bakery,Burgers",80.00,21
17642,577891,17642,"Bakery,Burgers",80.00,24
17643,577891,17643,"Bakery,Burgers",80.00,11
17644,577891,7603,"Bakery,Burgers",58.00,16
17645,577891,283,"Bakery,Burgers",80.00,36
17646,577891,14297,"Bakery,Burgers",80.00,20
17647,577891,17647,"Bakery,Burgers",75.00,26
17648,577891,17648,"Bakery,Burgers",75.00,34
17649,577891,10244,"Bakery,Burgers",85.00,10
17650,577891,290,"Bakery,Burgers",75.00,6
17651,577891,330,"Bakery,Burgers",75.00,31
17652,577891,1247,"Bakery,Burgers",90.00,8
17653,577891,10209,"Bakery,Burgers",100.00,16
17654,577891,17654,"Bakery,Burgers",60.00,36
17655,577891,17655,"Bakery,Burgers",80.00,47
17656,577891,17656,"Bakery,Burgers",65.00,20
17657,577891,17657,"Bakery,Burgers",35.00,36
17658,577891,17658,"Bakery,Burgers",85.00,18
17659,577891,17659,"Bakery,Burgers",100.00,31
17660,462172,10289,Bakery,400.00,19
17661,462172,10221,Bakery,420.00,10
17662,462172,17662,Bakery,450.00,42
17663,462172,17663,Bakery,460.00,31
17664,462172,10284,Bakery,450.00,11
17665,462172,10283,Bakery,420.00,17
17666,462172,16223,Bakery,490.00,14
17667,462172,17667,Bakery,420.00,26
17668,462172,6400,Bakery,470.00,50
17669,462172,10219,Bakery,570.00,35
17670,462172,17670,Bakery,570.00,23
17671,104481,17671,"Ice Cream",528.00,28
17672,104481,17672,"Ice Cream",324.00,23
17673,104481,17673,"Ice Cream",96.00,12
17674,104481,17674,"Ice Cream",528.00,28
17675,104481,17675,"Ice Cream",324.00,45
17676,104481,17676,"Ice Cream",96.00,24
17677,104481,17677,"Ice Cream",528.00,41
17678,104481,17678,"Ice Cream",324.00,49
17679,104481,17679,"Ice Cream",96.00,46
17680,104481,17671,"Ice Cream",528.00,5
17681,104481,17672,"Ice Cream",324.00,38
17682,104481,17673,"Ice Cream",96.00,32
17683,104481,17683,"Ice Cream",324.00,23
17684,104481,17684,"Ice Cream",96.00,21
17685,104481,17685,"Ice Cream",756.00,44
17686,104481,17686,"Ice Cream",396.00,18
17687,104481,17687,"Ice Cream",108.00,27
17688,104481,17688,"Ice Cream",96.00,7
17689,104481,17689,"Ice Cream",756.00,46
17690,104481,17690,"Ice Cream",395.00,47
17691,104481,17691,"Ice Cream",120.00,10
17692,104481,17692,"Ice Cream",756.00,22
17693,104481,17693,"Ice Cream",396.00,25
17694,104481,17694,"Ice Cream",108.00,6
17695,104481,17695,"Ice Cream",528.00,25
17696,104481,17696,"Ice Cream",324.00,39
17697,104481,17697,"Ice Cream",120.00,32
17698,104481,17698,"Ice Cream",528.00,39
17699,104481,17699,"Ice Cream",324.00,23
17700,104481,17700,"Ice Cream",96.00,17
17701,104481,17701,"Ice Cream",756.00,5
17702,104481,17702,"Ice Cream",396.00,50
17703,104481,17703,"Ice Cream",108.00,9
17704,104481,17704,"Ice Cream",756.00,5
17705,104481,17705,"Ice Cream",756.00,36
17706,104481,17706,"Ice Cream",120.00,35
17707,104481,17707,"Ice Cream",756.00,27
17708,536499,17708,"South Indian,Chinese",80.00,36
17709,536499,238,"South Indian,Chinese",100.00,31
17710,536499,3999,"South Indian,Chinese",95.00,19
17711,536499,17711,"South Indian,Chinese",110.00,14
17712,536499,3997,"South Indian,Chinese",120.00,25
17713,536499,17713,"South Indian,Chinese",135.00,29
17714,536499,17714,"South Indian,Chinese",150.00,16
17715,536499,7317,"South Indian,Chinese",130.00,49
17716,536499,17716,"South Indian,Chinese",110.00,6
17717,536499,17717,"South Indian,Chinese",100.00,39
17718,536499,17718,"South Indian,Chinese",110.00,11
17719,536499,12247,"South Indian,Chinese",140.00,29
17720,536499,4134,"South Indian,Chinese",110.00,24
17721,536499,239,"South Indian,Chinese",135.00,29
17722,536499,4001,"South Indian,Chinese",125.00,9
17723,536499,1243,"South Indian,Chinese",75.00,14
17724,536499,4177,"South Indian,Chinese",85.00,42
17725,536499,3795,"South Indian,Chinese",85.00,11
17726,536499,18,"South Indian,Chinese",90.00,21
17727,536499,17727,"South Indian,Chinese",115.00,24
17728,536499,12622,"South Indian,Chinese",115.00,43
17729,536499,118,"South Indian,Chinese",65.00,33
17730,536499,17730,"South Indian,Chinese",115.00,18
17731,536499,10517,"South Indian,Chinese",85.00,34
17732,536499,17732,"South Indian,Chinese",75.00,5
17733,536499,2044,"South Indian,Chinese",65.00,38
17734,536499,10259,"South Indian,Chinese",115.00,43
17735,536499,17735,"South Indian,Chinese",30.00,16
17736,536499,17736,"South Indian,Chinese",50.00,7
17737,536499,14233,"South Indian,Chinese",30.00,11
17738,536499,17738,"South Indian,Chinese",50.00,21
17739,536499,257,"South Indian,Chinese",60.00,31
17740,536499,7729,"South Indian,Chinese",75.00,38
17741,536499,256,"South Indian,Chinese",90.00,32
17742,536499,10880,"South Indian,Chinese",120.00,34
17743,536499,7899,"South Indian,Chinese",110.00,45
17744,536499,10185,"South Indian,Chinese",120.00,7
17745,536499,5232,"South Indian,Chinese",120.00,46
17746,536499,2982,"South Indian,Chinese",120.00,23
17747,536499,17747,"South Indian,Chinese",110.00,15
17748,536499,7736,"South Indian,Chinese",120.00,43
17749,536499,17749,"South Indian,Chinese",80.00,33
17750,536499,10897,"South Indian,Chinese",110.00,28
17751,536499,17751,"South Indian,Chinese",120.00,15
17752,536499,259,"South Indian,Chinese",150.00,35
17753,536499,17753,"South Indian,Chinese",120.00,37
17754,536499,7911,"South Indian,Chinese",120.00,46
17755,536499,7793,"South Indian,Chinese",110.00,45
17756,536499,7782,"South Indian,Chinese",100.00,15
17757,536499,17757,"South Indian,Chinese",130.00,20
17758,536499,10877,"South Indian,Chinese",110.00,38
17759,536499,17759,"South Indian,Chinese",130.00,20
17760,536499,7774,"South Indian,Chinese",70.00,48
17761,536499,252,"South Indian,Chinese",80.00,26
17762,536499,17762,"South Indian,Chinese",90.00,12
17763,536499,7915,"South Indian,Chinese",100.00,24
17764,536499,17764,"South Indian,Chinese",110.00,9
17765,536499,17765,"South Indian,Chinese",100.00,37
17766,536499,14052,"South Indian,Chinese",110.00,17
17767,536499,17767,"South Indian,Chinese",50.00,20
17768,536499,17768,"South Indian,Chinese",60.00,23
17769,536499,207,"South Indian,Chinese",150.00,33
17770,536499,17770,"South Indian,Chinese",110.00,46
17771,536499,17771,"South Indian,Chinese",170.00,45
17772,536499,17772,"South Indian,Chinese",100.00,29
17773,536499,17773,"South Indian,Chinese",50.00,29
17774,536499,17774,"South Indian,Chinese",15.00,35
17775,536499,17775,"South Indian,Chinese",60.00,10
17776,536499,29,"South Indian,Chinese",85.00,50
17777,536499,6481,"South Indian,Chinese",95.00,36
17778,536499,8854,"South Indian,Chinese",120.00,32
17779,536499,17779,"South Indian,Chinese",130.00,26
17780,532670,17780,"Chinese,Indian",330.00,5
17781,532670,17781,"Chinese,Indian",300.00,16
17782,532670,17782,"Chinese,Indian",199.00,10
17783,532670,17783,"Chinese,Indian",199.00,13
17784,532670,17784,"Chinese,Indian",199.00,46
17785,532670,17785,"Chinese,Indian",199.00,40
17786,532670,17786,"Chinese,Indian",199.00,46
17787,532670,17787,"Chinese,Indian",199.00,5
17788,532670,17788,"Chinese,Indian",199.00,38
17789,532670,12306,"Chinese,Indian",119.00,44
17790,532670,12307,"Chinese,Indian",240.00,12
17791,532670,12308,"Chinese,Indian",240.00,23
17792,532670,12309,"Chinese,Indian",250.00,27
17793,532670,12310,"Chinese,Indian",240.00,24
17794,532670,12311,"Chinese,Indian",250.00,11
17795,532670,1380,"Chinese,Indian",160.00,33
17796,532670,9487,"Chinese,Indian",140.00,26
17797,532670,9463,"Chinese,Indian",150.00,31
17798,532670,12320,"Chinese,Indian",160.00,40
17799,532670,238,"Chinese,Indian",150.00,41
17800,532670,3997,"Chinese,Indian",190.00,38
17801,532670,12323,"Chinese,Indian",200.00,34
17802,532670,1241,"Chinese,Indian",180.00,23
17803,532670,2551,"Chinese,Indian",128.00,11
17804,532670,6428,"Chinese,Indian",190.00,38
17805,532670,12327,"Chinese,Indian",210.00,5
17806,532670,1278,"Chinese,Indian",230.00,15
17807,532670,6883,"Chinese,Indian",190.00,34
17808,532670,2604,"Chinese,Indian",180.00,48
17809,532670,7707,"Chinese,Indian",190.00,32
17810,532670,1424,"Chinese,Indian",110.00,16
17811,532670,17811,"Chinese,Indian",120.00,13
17812,532670,2462,"Chinese,Indian",210.00,21
17813,532670,568,"Chinese,Indian",190.00,14
17814,532670,12337,"Chinese,Indian",190.00,47
17815,532670,6764,"Chinese,Indian",190.00,23
17816,532670,1202,"Chinese,Indian",160.00,37
17817,532670,12340,"Chinese,Indian",190.00,11
17818,532670,12341,"Chinese,Indian",190.00,22
17819,532670,2097,"Chinese,Indian",180.00,19
17820,532670,2101,"Chinese,Indian",80.00,22
17821,532670,2483,"Chinese,Indian",70.00,26
17822,532670,799,"Chinese,Indian",140.00,35
17823,532670,1211,"Chinese,Indian",70.00,35
17824,532670,1212,"Chinese,Indian",120.00,26
17825,532670,819,"Chinese,Indian",128.00,13
17826,532670,6804,"Chinese,Indian",190.00,36
17827,532670,6086,"Chinese,Indian",190.00,13
17828,532670,3787,"Chinese,Indian",190.00,39
17829,532670,29,"Chinese,Indian",190.00,33
17830,532670,30,"Chinese,Indian",199.00,32
17831,532670,17831,"Chinese,Indian",70.00,48
17832,532670,17832,"Chinese,Indian",90.00,5
17833,113036,12619,"Indian,Chinese",130.00,14
17834,113036,5399,"Indian,Chinese",130.00,6
17835,113036,308,"Indian,Chinese",130.00,41
17836,113036,4132,"Indian,Chinese",150.00,31
17837,113036,6432,"Indian,Chinese",220.00,37
17838,113036,3799,"Indian,Chinese",240.00,14
17839,113036,7270,"Indian,Chinese",230.00,9
17840,113036,6603,"Indian,Chinese",230.00,7
17841,113036,542,"Indian,Chinese",250.00,17
17842,113036,2529,"Indian,Chinese",230.00,37
17843,113036,8475,"Indian,Chinese",380.00,15
17844,113036,1418,"Indian,Chinese",260.00,28
17845,113036,17845,"Indian,Chinese",260.00,38
17846,113036,17846,"Indian,Chinese",260.00,34
17847,113036,2462,"Indian,Chinese",250.00,19
17848,113036,811,"Indian,Chinese",250.00,45
17849,113036,539,"Indian,Chinese",260.00,17
17850,113036,568,"Indian,Chinese",240.00,21
17851,113036,814,"Indian,Chinese",240.00,28
17852,113036,1192,"Indian,Chinese",240.00,34
17853,113036,808,"Indian,Chinese",240.00,45
17854,113036,794,"Indian,Chinese",220.00,23
17855,113036,796,"Indian,Chinese",190.00,27
17856,113036,17856,"Indian,Chinese",300.00,40
17857,113036,10147,"Indian,Chinese",260.00,34
17858,113036,10148,"Indian,Chinese",260.00,36
17859,113036,10160,"Indian,Chinese",260.00,18
17860,113036,10146,"Indian,Chinese",260.00,46
17861,113036,17861,"Indian,Chinese",350.00,12
17862,113036,1392,"Indian,Chinese",350.00,23
17863,113036,1424,"Indian,Chinese",220.00,44
17864,113036,2621,"Indian,Chinese",145.00,31
17865,113036,819,"Indian,Chinese",145.00,37
17866,113036,6567,"Indian,Chinese",280.00,39
17867,113036,2622,"Indian,Chinese",240.00,44
17868,113036,16770,"Indian,Chinese",220.00,22
17869,113036,11703,"Indian,Chinese",190.00,35
17870,113036,6714,"Indian,Chinese",200.00,15
17871,113036,3787,"Indian,Chinese",200.00,45
17872,113036,30,"Indian,Chinese",220.00,30
17873,113036,17873,"Indian,Chinese",220.00,39
17874,113036,17874,"Indian,Chinese",140.00,14
17875,113036,12619,"Indian,Chinese",130.00,24
17876,113036,5399,"Indian,Chinese",130.00,12
17877,113036,308,"Indian,Chinese",130.00,33
17878,113036,17878,"Indian,Chinese",130.00,23
17879,113036,6683,"Indian,Chinese",130.00,31
17880,113036,17880,"Indian,Chinese",150.00,12
17881,113036,17881,"Indian,Chinese",160.00,36
17882,113036,10761,"Indian,Chinese",150.00,6
17883,113036,4132,"Indian,Chinese",150.00,12
17884,113036,17884,"Indian,Chinese",150.00,31
17885,113036,6118,"Indian,Chinese",150.00,50
17886,113036,17886,"Indian,Chinese",160.00,31
17887,113036,4131,"Indian,Chinese",150.00,31
17888,113036,6432,"Indian,Chinese",220.00,13
17889,113036,3799,"Indian,Chinese",240.00,36
17890,113036,17890,"Indian,Chinese",250.00,36
17891,113036,17891,"Indian,Chinese",250.00,11
17892,113036,17892,"Indian,Chinese",260.00,46
17893,113036,17893,"Indian,Chinese",260.00,42
17894,113036,10775,"Indian,Chinese",240.00,18
17895,113036,17895,"Indian,Chinese",240.00,11
17896,113036,10055,"Indian,Chinese",230.00,44
17897,113036,7270,"Indian,Chinese",230.00,40
17898,113036,6427,"Indian,Chinese",230.00,45
17899,113036,17899,"Indian,Chinese",250.00,44
17900,113036,6603,"Indian,Chinese",230.00,21
17901,113036,6431,"Indian,Chinese",250.00,24
17902,113036,542,"Indian,Chinese",250.00,11
17903,113036,1238,"Indian,Chinese",190.00,17
17904,113036,2505,"Indian,Chinese",210.00,10
17905,113036,8684,"Indian,Chinese",250.00,50
17906,113036,17906,"Indian,Chinese",250.00,13
17907,113036,17907,"Indian,Chinese",250.00,29
17908,113036,17908,"Indian,Chinese",250.00,50
17909,113036,2529,"Indian,Chinese",230.00,8
17910,113036,6792,"Indian,Chinese",230.00,50
17911,113036,17911,"Indian,Chinese",280.00,18
17912,113036,17912,"Indian,Chinese",260.00,22
17913,113036,13035,"Indian,Chinese",260.00,43
17914,113036,17914,"Indian,Chinese",260.00,33
17915,113036,17915,"Indian,Chinese",280.00,9
17916,113036,8833,"Indian,Chinese",260.00,15
17917,113036,2591,"Indian,Chinese",260.00,19
17918,113036,17918,"Indian,Chinese",260.00,41
17919,113036,10746,"Indian,Chinese",350.00,12
17920,113036,17920,"Indian,Chinese",350.00,48
17921,113036,17921,"Indian,Chinese",350.00,40
17922,113036,17922,"Indian,Chinese",350.00,34
17923,113036,17923,"Indian,Chinese",380.00,32
17924,113036,8474,"Indian,Chinese",380.00,37
17925,113036,17925,"Indian,Chinese",380.00,50
17926,113036,17926,"Indian,Chinese",380.00,27
17927,113036,8475,"Indian,Chinese",380.00,27
17928,113036,1418,"Indian,Chinese",260.00,37
17929,113036,17845,"Indian,Chinese",260.00,33
17930,113036,17846,"Indian,Chinese",260.00,24
17931,113036,8157,"Indian,Chinese",280.00,31
17932,113036,17932,"Indian,Chinese",280.00,50
17933,113036,17933,"Indian,Chinese",280.00,41
17934,113036,17934,"Indian,Chinese",280.00,45
17935,113036,17935,"Indian,Chinese",280.00,32
17936,113036,17936,"Indian,Chinese",370.00,16
17937,113036,2588,"Indian,Chinese",330.00,43
17938,113036,17938,"Indian,Chinese",330.00,46
17939,113036,17939,"Indian,Chinese",280.00,36
17940,113036,1262,"Indian,Chinese",220.00,7
17941,113036,2462,"Indian,Chinese",250.00,8
17942,113036,811,"Indian,Chinese",250.00,5
17943,113036,539,"Indian,Chinese",260.00,16
17944,113036,17944,"Indian,Chinese",250.00,41
17945,113036,809,"Indian,Chinese",230.00,8
17946,113036,568,"Indian,Chinese",240.00,8
17947,113036,814,"Indian,Chinese",240.00,30
17948,113036,17948,"Indian,Chinese",220.00,32
17949,113036,871,"Indian,Chinese",240.00,38
17950,113036,1192,"Indian,Chinese",240.00,26
17951,113036,6767,"Indian,Chinese",240.00,37
17952,113036,17952,"Indian,Chinese",230.00,44
17953,113036,6065,"Indian,Chinese",240.00,27
17954,113036,15212,"Indian,Chinese",240.00,46
17955,113036,17955,"Indian,Chinese",220.00,7
17956,113036,808,"Indian,Chinese",240.00,49
17957,113036,794,"Indian,Chinese",220.00,14
17958,113036,17958,"Indian,Chinese",220.00,40
17959,113036,17959,"Indian,Chinese",220.00,35
17960,113036,17960,"Indian,Chinese",220.00,13
17961,113036,11150,"Indian,Chinese",220.00,19
17962,113036,3645,"Indian,Chinese",220.00,19
17963,113036,17963,"Indian,Chinese",220.00,25
17964,113036,17964,"Indian,Chinese",220.00,13
17965,113036,17965,"Indian,Chinese",220.00,12
17966,113036,3644,"Indian,Chinese",220.00,11
17967,113036,17967,"Indian,Chinese",220.00,20
17968,113036,4290,"Indian,Chinese",220.00,37
17969,113036,2106,"Indian,Chinese",190.00,38
17970,113036,796,"Indian,Chinese",190.00,8
17971,113036,17971,"Indian,Chinese",190.00,22
17972,113036,17972,"Indian,Chinese",220.00,25
17973,113036,17856,"Indian,Chinese",300.00,23
17974,113036,10147,"Indian,Chinese",260.00,18
17975,113036,17975,"Indian,Chinese",260.00,8
17976,113036,17976,"Indian,Chinese",300.00,19
17977,113036,17977,"Indian,Chinese",260.00,38
17978,113036,10148,"Indian,Chinese",260.00,10
17979,113036,10160,"Indian,Chinese",260.00,42
17980,113036,17980,"Indian,Chinese",260.00,50
17981,113036,17981,"Indian,Chinese",280.00,43
17982,113036,13264,"Indian,Chinese",260.00,45
17983,113036,17983,"Indian,Chinese",260.00,7
17984,113036,10146,"Indian,Chinese",260.00,49
17985,113036,17985,"Indian,Chinese",260.00,13
17986,113036,17986,"Indian,Chinese",260.00,21
17987,113036,16343,"Indian,Chinese",260.00,5
17988,113036,17988,"Indian,Chinese",260.00,38
17989,113036,10682,"Indian,Chinese",400.00,36
17990,113036,17990,"Indian,Chinese",400.00,35
17991,113036,17861,"Indian,Chinese",350.00,48
17992,113036,17992,"Indian,Chinese",350.00,18
17993,113036,17993,"Indian,Chinese",350.00,24
17994,113036,17994,"Indian,Chinese",350.00,15
17995,113036,17995,"Indian,Chinese",350.00,30
17996,113036,1392,"Indian,Chinese",350.00,31
17997,113036,4999,"Indian,Chinese",350.00,10
17998,113036,17998,"Indian,Chinese",350.00,24
17999,113036,17999,"Indian,Chinese",370.00,19
18000,113036,18000,"Indian,Chinese",370.00,10
18001,113036,18001,"Indian,Chinese",370.00,16
18002,113036,1424,"Indian,Chinese",220.00,41
18003,113036,2506,"Indian,Chinese",30.00,48
18004,113036,4008,"Indian,Chinese",35.00,23
18005,113036,1230,"Indian,Chinese",60.00,35
18006,113036,6565,"Indian,Chinese",37.00,44
18007,113036,817,"Indian,Chinese",42.00,26
